BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;Uitgesloten;Woning_H01_Vraag_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H15_CO2_uitstoot;Woning_H16_Nat_meerkost;Woning_H17_Nat_meerkost_CO2;Woning_H18_Nat_meerkost_WEQ;Woning_H19_Waarde_hernieuwbaar_gas;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_eWP;Woning_A03_Aansl_MT;Woning_A04_Aansl_LT;Woning_A05_Aansl_hWP_HG;Woning_A06_Aansl_HR_HG;Woning_A10_Aansl_LT_WKO;Woning_A11_Aansl_LT_LT15_30;Woning_A12_Aansl_LT_LT15_50;Woning_A13_Aansl_LT_LT15_70;Woning_A14_Aansl_LT_LT30_30;Woning_A15_Aansl_LT_LT30_50;Woning_A16_Aansl_LT_LT30_70;Woning_A17_Aansl_LT_TEO;Woning_A18_Aansl_LT_BuurtWKO;Woning_A19_Aansl_MT_Restwarmte;Woning_A20_Aansl_MT_Geothermie;Woning_A21_Aansl_MT_WijkWKK;Woning_A22_Aansl_MT_BioWKK;Woning_A23_Aansl_H2;Woning_A30_Aansl_LabelA;Woning_A31_Aansl_LabelB;Woning_A32_Aansl_LabelC;Woning_A33_Aansl_LabelD;Woning_A34_Aansl_LabelE;Woning_A35_Aansl_LabelF;Util_H01_Vraag_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H15_CO2_uitstoot;Util_H16_Nat_meerkost;Util_H17_Nat_meerkost_CO2;Util_H18_Nat_meerkost_WEQ;Util_H19_Waarde_hernieuwbaar_gas;Util_A01_Aansl_aardgas;Util_A02_Aansl_eWP;Util_A03_Aansl_MT;Util_A04_Aansl_LT;Util_A05_Aansl_hWP_HG;Util_A06_Aansl_HR_HG;Util_A10_Aansl_LT_WKO;Util_A11_Aansl_LT_LT15_30;Util_A12_Aansl_LT_LT15_50;Util_A13_Aansl_LT_LT15_70;Util_A14_Aansl_LT_LT30_30;Util_A15_Aansl_LT_LT30_50;Util_A16_Aansl_LT_LT30_70;Util_A17_Aansl_LT_TEO;Util_A18_Aansl_LT_BuurtWKO;Util_A19_Aansl_MT_Restwarmte;Util_A20_Aansl_MT_Geothermie;Util_A21_Aansl_MT_WijkWKK;Util_A22_Aansl_MT_BioWKK;Util_A23_Aansl_H2;nr_OrgEntity
BU04020704;BU04020704;AZC Crailo;WK040207;Noordoost;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;8;2;20;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;969
BU04020801;BU04020801;Hilversumse Meent;WK040208;Hilversumse Meent;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;1829;86;1897;False;41;23;8;1;0;9;562;41;0;0;19;0;1;20;0;1472643;394;777;0;0;1716;0;113;0;0;0;0;0;0;0;0;113;0;0;0;0;0;0;0;182;1647;0;0;0;0;3;1;0;0;0;2;14;3;0;0;3;0;1;-1;0;1472643;394;777;0;0;80;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;970
BU04020901;BU04020901;Landelijk Gebied 91;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;12;23;99;False;7;5;1;0;0;1;1;7;0;0;5;3;0;-1;0;91979;446;931;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;0;0;0;70;21;1;0;14;33;3;70;0;0;44;3;0;23;0;91979;446;931;0;0;22;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;971
BU04020902;BU04020902;Landelijk Gebied 92;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;0;5;16;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;972
BU04020903;BU04020903;Landelijk Gebied 93;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;96;44;651;False;5;3;1;0;0;1;4;5;0;0;3;0;4;-2;0;479815;180;738;0;0;19;0;77;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;78;18;0;0;0;0;65;27;3;0;6;29;31;65;0;0;40;0;4;21;0;479815;180;738;0;0;42;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;973
BU04020904;BU04020904;Landelijk Gebied 94;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;37;13;86;False;27;19;4;1;0;4;13;27;0;0;12;2;0;13;0;126574;481;1477;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;36;0;0;0;0;52;11;0;0;8;32;7;52;0;0;37;2;0;12;0;126574;481;1477;0;0;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;974
BU04020905;BU04020905;Landelijk Gebied 95;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;135;88;583;False;11;7;2;0;0;2;7;11;0;0;5;0;0;6;0;585026;365;1004;0;0;134;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;18;117;0;0;0;0;55;21;2;0;12;19;18;55;0;0;28;0;0;27;0;585026;365;1004;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;975
BU04020906;BU04020906;Landelijk Gebied 96;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;6;2;10;False;44;31;5;1;0;6;4;44;0;0;18;0;6;20;0;15790;517;1666;0;0;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;0;0;0;0;35;16;2;0;12;6;2;35;0;0;17;0;6;13;0;15790;517;1666;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;976
BU04020907;BU04020907;Landelijk Gebied 97;WK040209;Landelijk Gebied;GM0402;Hilversum;Noord-Holland Zuid;Noord-Holland;5;7;25;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;977
BU04060001;BU04060001;De Noord;WK040600;Wijk 00 Oude Dorp;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1673;241;2166;False;34;19;6;1;0;7;946;34;0;0;17;0;11;6;0;2665861;529;1231;0;0;1003;0;670;0;0;0;0;0;0;0;0;670;0;0;0;0;0;0;0;180;1493;0;0;0;0;20;4;0;0;3;13;165;20;0;0;19;0;11;-10;0;2665861;529;1231;0;0;227;0;14;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;978
BU04060002;BU04060002;De Zuid;WK040600;Wijk 00 Oude Dorp;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1260;67;1338;False;41;23;8;1;0;9;890;41;0;0;20;0;10;11;0;1617438;517;1209;0;0;911;0;349;0;0;0;0;0;0;0;0;349;0;0;0;0;0;0;0;178;1082;0;0;0;0;5;1;0;0;1;3;34;5;0;0;8;0;10;-12;0;1617438;517;1209;0;0;43;0;24;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;979
BU04060103;BU04060103;Westereng;WK040601;Wijk 01 Westereng;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1008;34;1109;False;44;27;8;1;0;9;571;44;0;0;21;0;13;9;0;1467198;521;1324;0;0;718;0;290;0;0;0;0;0;0;0;0;290;0;0;0;0;0;0;0;18;990;0;0;0;0;6;2;0;0;1;3;37;6;0;0;9;0;13;-17;0;1467198;521;1324;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;980
BU04060204;BU04060204;Flevo;WK040602;Wijk 02 Buitenwijken;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;94;2;95;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;981
BU04060205;BU04060205;Bikbergen;WK040602;Wijk 02 Buitenwijken;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;108;5;145;False;48;33;7;1;0;7;51;48;0;0;20;0;7;21;0;177085;325;1224;0;0;91;0;17;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;5;103;0;0;0;0;25;6;0;0;4;14;8;25;0;0;20;0;7;-1;0;177085;325;1224;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;982
BU04060206;BU04060206;Crailo;WK040602;Wijk 02 Buitenwijken;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;150;16;362;False;29;21;4;1;0;4;60;29;0;0;12;1;0;16;0;295045;204;816;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;139;0;0;0;0;42;16;2;0;5;19;44;42;0;0;26;1;0;15;0;295045;204;816;0;0;14;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;983
BU04060307;BU04060307;Thames;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;32;3;35;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;984
BU04060308;BU04060308;IJzeren veld;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;63;6;67;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;985
BU04060327;BU04060327;Parrewijn;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;7;2;9;False;54;38;7;1;0;8;4;54;0;0;24;0;22;8;0;16326;630;1953;0;0;4;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;6;0;0;0;0;15;3;0;0;3;8;0;15;0;0;20;0;22;-27;0;16326;630;1953;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;986
BU04060328;BU04060328;Tafelberger Heide;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1;1;2;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;987
BU04060329;BU04060329;Rijsbergen;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;4;3;36;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988
BU04060330;BU04060330;Huizerhoogt;WK040603;Wijk 03 Erica en Tafelberg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;42;2;43;False;59;39;9;1;0;10;240;59;0;0;26;0;13;21;0;61171;439;1425;0;0;33;0;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;3;39;0;0;0;0;2;1;0;0;1;0;4;2;0;0;6;0;13;-17;0;61171;439;1425;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;989
BU04060409;BU04060409;Sijsjesberg;WK040604;Wijk 04 Staatslieden en Componistenbuurt;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;244;3;247;False;61;40;9;1;0;10;652;61;0;0;29;0;31;0;0;515628;645;2092;0;0;103;0;141;0;0;0;0;0;0;0;0;141;0;0;0;0;0;0;0;9;235;0;0;0;0;1;0;0;0;0;0;4;1;0;0;14;0;31;-44;0;515628;645;2092;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;990
BU04060410;BU04060410;Zuidereng;WK040604;Wijk 04 Staatslieden en Componistenbuurt;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;979;50;1090;False;42;25;8;1;0;8;422;42;0;0;20;0;12;11;0;1242692;459;1141;0;0;578;0;401;0;0;0;0;0;0;0;0;401;0;0;0;0;0;0;0;33;946;0;0;0;0;8;3;0;0;1;3;48;8;0;0;9;0;12;-13;0;1242692;459;1141;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;991
BU04060511;BU04060511;Gooierhoofd;WK040605;Wijk 05 Havengebied;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;359;19;467;False;28;15;5;0;0;7;338;28;0;0;15;0;11;3;0;367937;431;789;0;0;160;0;199;0;0;0;0;0;0;0;0;199;0;0;0;0;0;0;0;1;358;0;0;0;0;23;9;1;0;5;9;151;23;0;0;16;0;11;-4;0;367937;431;789;0;0;16;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;992
BU04060512;BU04060512;Wolfskamer;WK040605;Wijk 05 Havengebied;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;34;31;210;False;5;2;1;0;0;1;12;5;0;0;8;0;15;-18;0;198851;447;949;0;0;4;0;30;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;32;2;0;0;0;0;84;31;2;0;17;34;117;84;0;0;50;0;15;19;0;198851;447;949;0;0;25;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;993
BU04060513;BU04060513;Industriewijk t Plaveen;WK040605;Wijk 05 Havengebied;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;232;127;1130;False;7;4;1;0;0;2;96;7;0;0;4;0;2;1;0;1035021;622;917;0;0;133;0;99;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;111;121;0;0;0;0;64;17;0;0;9;38;320;64;0;0;45;0;2;17;0;1035021;622;917;0;0;126;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;994
BU04060614;BU04060614;Bovenweg;WK040606;Wijk 06 Zenderwijk en Bovenweg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1332;97;1670;False;28;15;6;0;0;7;846;28;0;0;14;0;4;10;0;1126138;385;674;0;0;1068;0;264;0;0;0;0;0;0;0;0;264;0;0;0;0;0;0;0;187;1145;0;0;0;0;18;7;0;0;3;7;296;18;0;0;11;0;4;3;0;1126138;385;674;0;0;95;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;995
BU04060615;BU04060615;Zenderwijk;WK040606;Wijk 06 Zenderwijk en Bovenweg;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;559;45;608;False;37;21;7;0;0;9;828;37;0;0;18;0;11;7;0;631534;500;1039;0;0;314;0;245;0;0;0;0;0;0;0;0;245;0;0;0;0;0;0;0;2;557;0;0;0;0;6;1;0;0;1;4;46;6;0;0;9;0;11;-13;0;631534;500;1039;0;0;7;0;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;996
BU04060716;BU04060716;Stad en Lande;WK040607;Wijk 07 Stad en Lande;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1613;288;1825;False;38;22;7;1;0;8;664;38;0;0;18;0;3;17;0;1721818;467;944;0;0;1365;0;248;0;0;0;0;0;0;0;0;248;0;0;0;0;0;0;0;130;1483;0;0;0;0;11;3;0;0;2;6;79;11;0;0;8;0;3;0;0;1721818;467;944;0;0;286;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;997
BU04060817;BU04060817;Huizermaat West;WK040608;Wijk 08 Huizermaat West en Zuid;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1453;167;1582;False;39;22;7;1;0;9;737;39;0;0;18;0;1;20;0;1425987;471;902;0;0;1430;0;23;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;14;1439;0;0;0;0;6;2;0;0;1;4;42;6;0;0;5;0;1;1;0;1425987;471;902;0;0;160;0;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;998
BU04060818;BU04060818;Huizermaat Zuid;WK040608;Wijk 08 Huizermaat West en Zuid;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1366;80;1583;False;32;17;6;0;0;8;902;32;0;0;16;0;4;12;0;1205733;471;762;0;0;1074;0;292;0;0;0;0;0;0;0;0;292;0;0;0;0;0;0;0;150;1216;0;0;0;0;10;2;0;0;1;7;87;10;0;0;9;0;4;-4;0;1205733;471;762;0;0;62;0;18;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;999
BU04060919;BU04060919;Huizermaat Noord;WK040609;Wijk 09 Huizermaat Noord;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1448;61;1477;False;36;19;7;0;0;9;913;36;0;0;17;0;2;16;0;1070656;426;725;0;0;1305;0;143;0;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;41;1407;0;0;0;0;1;0;0;0;0;1;15;1;0;0;2;0;2;-3;0;1070656;426;725;0;0;55;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1000
BU04061020;BU04061020;Bijvanck Noord;WK040610;Wijk 10 Bijvanck;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;750;28;780;False;35;18;7;0;0;9;739;35;0;0;18;0;11;5;0;799447;598;1025;0;0;391;0;359;0;0;0;0;0;0;0;0;359;0;0;0;0;0;0;0;57;693;0;0;0;0;3;1;0;0;1;1;37;3;0;0;6;0;11;-14;0;799447;598;1025;0;0;7;0;21;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;1001
BU04061021;BU04061021;Bijvanck West;WK040610;Wijk 10 Bijvanck;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;221;12;223;False;42;23;8;1;0;10;700;42;0;0;19;0;1;21;0;176274;410;792;0;0;215;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;3;218;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;-2;0;176274;410;792;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1002
BU04061123;BU04061123;Bovenmaat Noord;WK040611;Wijk 11 Bovenmaten;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;1478;35;1493;False;38;21;8;0;0;10;800;38;0;0;18;0;0;20;0;1063151;390;712;0;0;1460;0;18;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;13;1465;0;0;0;0;1;0;0;0;0;0;12;1;0;0;1;0;0;0;0;1063151;390;712;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1003
BU04061124;BU04061124;Bovenmaat West;WK040611;Wijk 11 Bovenmaten;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;821;58;912;False;28;14;7;0;0;8;1191;28;0;0;15;0;9;5;0;855626;636;939;0;0;429;0;392;0;0;0;0;0;0;0;0;392;0;0;0;0;0;0;0;82;739;0;0;0;0;8;2;0;0;1;5;150;8;0;0;9;0;9;-10;0;855626;636;939;0;0;56;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1004
BU04061125;BU04061125;Bovenmaat-Oost;WK040611;Wijk 11 Bovenmaten;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;593;8;623;False;33;17;7;0;0;9;511;33;0;0;17;0;9;7;0;563160;563;905;0;0;319;0;274;0;0;0;0;0;0;0;0;274;0;0;0;0;0;0;0;61;532;0;0;0;0;2;1;0;0;0;1;18;2;0;0;5;0;9;-12;0;563160;563;905;0;0;4;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1005
BU04061226;BU04061226;Filosofenbuurt;WK040612;Wijk 12 Hogemaat;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;801;10;823;False;40;23;8;0;0;9;673;40;0;0;19;0;11;10;0;554665;363;674;0;0;513;0;288;0;0;0;0;0;0;0;0;288;0;0;0;0;0;0;0;263;538;0;0;0;0;1;1;0;0;0;1;14;1;0;0;5;0;11;-15;0;554665;363;674;0;0;6;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1006
BU04061231;BU04061231;De Tuit;WK040612;Wijk 12 Hogemaat;GM0406;Huizen;Noord-Holland Zuid;Noord-Holland;120;0;120;False;50;32;8;0;0;10;836;50;0;0;21;0;2;27;0;43727;155;364;0;0;115;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;10;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;-3;0;43727;155;364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1007
BU04170320;BU04170320;Laren-Centrum;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;995;376;1728;False;27;16;5;0;0;5;506;27;0;0;14;0;12;1;0;2348811;500;1359;0;0;506;0;489;0;0;0;0;0;0;0;0;489;0;0;0;0;0;0;0;62;933;0;0;0;0;36;9;1;0;6;21;232;36;0;0;30;0;12;-6;0;2348811;500;1359;0;0;370;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1015
BU04170321;BU04170321;Laren-Natuurgebied;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;4;7;189;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1016
BU04170322;BU04170322;Omloop;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;573;51;687;False;37;21;7;1;0;8;390;37;0;0;18;0;9;9;0;725478;470;1057;0;0;403;0;170;0;0;0;0;0;0;0;0;170;0;0;0;0;0;0;0;17;556;0;0;0;0;17;6;0;0;3;9;79;17;0;0;15;0;9;-7;0;725478;470;1057;0;0;50;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1017
BU04170323;BU04170323;Oostereng;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;512;41;546;False;52;34;8;1;0;9;233;52;0;0;24;0;12;17;0;835075;517;1532;0;0;397;0;115;0;0;0;0;0;0;0;0;115;0;0;0;0;0;0;0;9;503;0;0;0;0;6;2;0;0;1;3;10;6;0;0;8;0;12;-15;0;835075;517;1532;0;0;40;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1018
BU04170324;BU04170324;Postiljon;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;168;5;188;False;34;19;7;0;0;8;555;34;0;0;15;0;7;11;0;95269;289;509;0;0;100;0;68;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;167;1;0;0;0;0;7;1;0;0;2;4;37;7;0;0;8;0;7;-7;0;95269;289;509;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1019
BU04170325;BU04170325;Rijksweg-Noord;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;155;3;163;False;65;46;9;1;0;9;111;65;0;0;25;0;0;40;0;218896;370;1347;0;0;153;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;12;143;0;0;0;0;5;2;0;0;1;1;5;5;0;0;2;0;0;2;0;218896;370;1347;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1020
BU04170326;BU04170326;Rijksweg-Zuid;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;109;8;168;False;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1021
BU04170327;BU04170327;Steenbergen;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;340;17;466;False;35;22;6;1;0;7;156;35;0;0;16;0;7;13;0;393872;322;846;0;0;176;0;164;0;0;0;0;0;0;0;0;164;0;0;0;0;0;0;0;140;200;0;0;0;0;23;11;1;0;2;9;68;23;0;0;16;0;7;1;0;393872;322;846;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1022
BU04170328;BU04170328;Zevenend;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;2215;204;2397;False;41;23;8;1;0;9;779;41;0;0;20;0;7;14;0;2704485;482;1128;0;0;1726;0;489;0;0;0;0;0;0;0;0;489;0;0;0;0;0;0;0;156;2059;0;0;0;0;7;2;0;0;1;4;52;7;0;0;7;0;7;-8;0;2704485;482;1128;0;0;201;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1023
BU04170329;BU04170329;Zwarte Berg;WK041703;Laren;GM0417;Laren;Noord-Holland Zuid;Noord-Holland;296;19;381;False;47;31;7;1;0;8;146;47;0;0;19;0;0;28;0;460802;344;1212;0;0;290;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;23;273;0;0;0;0;14;5;1;0;1;7;22;14;0;0;9;0;0;4;0;460802;344;1212;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1024
